time,VLA,VLV,VRA,VRV,pARSYS
3.1010000000e-01,1.1307015307e+02,6.4351879855e+01,1.0294569722e+02,6.6523385058e+01,1.3735344207e+02
3.2010000000e-01,1.1496770194e+02,6.3008635406e+01,1.0397125479e+02,6.6523382369e+01,1.3716876986e+02
3.3010000000e-01,1.1692592560e+02,6.2154788560e+01,1.0500048612e+02,6.6523379900e+01,1.3657751483e+02
3.4010000000e-01,1.1894414141e+02,6.1919054952e+01,1.0603334621e+02,6.6523377678e+01,1.3547756811e+02
3.5010000000e-01,1.2102156509e+02,6.1919039935e+01,1.0706976825e+02,6.6523375725e+01,1.3419339984e+02
3.6010000000e-01,1.2315729374e+02,6.1919026889e+01,1.0810966367e+02,6.6523374059e+01,1.3292474031e+02
3.7010000000e-01,1.2535028416e+02,6.1919016144e+01,1.0915292381e+02,6.6523372697e+01,1.3167239729e+02
3.8010000000e-01,1.2759932757e+02,6.1919007839e+01,1.1019942108e+02,6.6523371652e+01,1.3043642677e+02
3.9010000000e-01,1.2990302329e+02,6.1919002086e+01,1.1124900938e+02,6.6523370934e+01,1.2921668379e+02
4.0010000000e-01,1.3225975193e+02,6.1918998928e+01,1.1230152427e+02,6.6523370549e+01,1.2801297128e+02
4.1010000000e-01,1.3466764878e+02,6.1918998323e+01,1.1335678324e+02,6.6523370499e+01,1.2682508023e+02
4.2010000000e-01,1.3712457761e+02,6.1919000169e+01,1.1441458595e+02,6.6523370785e+01,1.2565280051e+02
4.3010000000e-01,1.3962810519e+02,6.1919004315e+01,1.1547471458e+02,6.6523371402e+01,1.2449592382e+02
4.4010000000e-01,1.4217547687e+02,6.1919010574e+01,1.1653693421e+02,6.6523372343e+01,1.2335424439e+02
4.5010000000e-01,1.4476359333e+02,6.1919018729e+01,1.1760099336e+02,6.6523373597e+01,1.2222755919e+02
4.6010000000e-01,1.4738898876e+02,6.1919028552e+01,1.1866662449e+02,6.6523375150e+01,1.2111566794e+02
4.7010000000e-01,1.5004781082e+02,6.1919039804e+01,1.1973354464e+02,6.6523376986e+01,1.2001837306e+02
4.8010000000e-01,1.5273580255e+02,6.1919052249e+01,1.2080145616e+02,6.6523379084e+01,1.1893547969e+02
4.9010000000e-01,1.5544828673e+02,6.1919065664e+01,1.2187004743e+02,6.6523381422e+01,1.1786679561e+02
5.0010000000e-01,1.5738366238e+02,6.2716292304e+01,1.2293899375e+02,6.6523383975e+01,1.1681213132e+02
5.1010000000e-01,1.5798323407e+02,6.4874304690e+01,1.2400795821e+02,6.6523386716e+01,1.1577129989e+02
5.2010000000e-01,1.5782278985e+02,6.7831134933e+01,1.2507659269e+02,6.6523389616e+01,1.1474411687e+02
5.3010000000e-01,1.5722182847e+02,7.1278547017e+01,1.2614457391e+02,6.6523392644e+01,1.1373040030e+02
5.4010000000e-01,1.5645944556e+02,7.4942625503e+01,1.2707385913e+02,6.6661347953e+01,1.1272997072e+02
5.5010000000e-01,1.5574740516e+02,7.8610200178e+01,1.2765657519e+02,6.7145308180e+01,1.1174265108e+02
5.6010000000e-01,1.5522454591e+02,8.2135302623e+01,1.2807783170e+02,6.7790380707e+01,1.1076826669e+02
5.7010000000e-01,1.5497833273e+02,8.5419055067e+01,1.2849620116e+02,6.8438066934e+01,1.0980664513e+02
5.8010000000e-01,1.5503563469e+02,8.8420315505e+01,1.2894215563e+02,6.9057877518e+01,1.0885761627e+02
5.9010000000e-01,1.5537071899e+02,9.1149059296e+01,1.2941301752e+02,6.9652461565e+01,1.0792101224e+02
6.0010000000e-01,1.5592787988e+02,9.3644959465e+01,1.2990636495e+02,7.0224214546e+01,1.0699666738e+02
6.1010000000e-01,1.5664968161e+02,9.5950230319e+01,1.3042000736e+02,7.0775302568e+01,1.0608441829e+02
6.2010000000e-01,1.5750451712e+02,9.8084836988e+01,1.3095196338e+02,7.1307684315e+01,1.0518410372e+02
6.3010000000e-01,1.5846939778e+02,1.0006474422e+02,1.3150044083e+02,7.1823130896e+01,1.0429556458e+02
6.4010000000e-01,1.5952467796e+02,1.0190536741e+02,1.3206381862e+02,7.2323243797e+01,1.0341864392e+02
6.5010000000e-01,1.6049379789e+02,1.0377427442e+02,1.3264063038e+02,7.2809471108e+01,1.0255318687e+02
6.6010000000e-01,1.6057877654e+02,1.0638881940e+02,1.3322954969e+02,7.3283122206e+01,1.0169904069e+02
6.7010000000e-01,1.5904541653e+02,1.1031231467e+02,1.3382937666e+02,7.3745381033e+01,1.0085605466e+02
6.8010000000e-01,1.5550087980e+02,1.1574801025e+02,1.3443902585e+02,7.4197318095e+01,1.0002408011e+02
6.9010000000e-01,1.4995651238e+02,1.2253327603e+02,1.3493478746e+02,7.4760808506e+01,9.9202970340e+01
7.0010000000e-01,1.4283823878e+02,1.3016531491e+02,1.3470637001e+02,7.6033119161e+01,9.8392581111e+01
7.1010000000e-01,1.3488466428e+02,1.3791616210e+02,1.3319103467e+02,7.8561921841e+01,9.7592772234e+01
7.2010000000e-01,1.2693640535e+02,1.4503302577e+02,1.3014371748e+02,8.2583387191e+01,9.6803408217e+01
7.3010000000e-01,1.1970277737e+02,1.5094484651e+02,1.2569034369e+02,8.7970947300e+01,9.6024357442e+01
7.4010000000e-01,1.1361794993e+02,1.5537581724e+02,1.2028181280e+02,9.4281150922e+01,9.5255490623e+01
7.5010000000e-01,1.0884049180e+02,1.5832341551e+02,1.1456229354e+02,1.0088301769e+02,9.4496679126e+01
7.6010000000e-01,1.0535450587e+02,1.5994665213e+02,1.0920673709e+02,1.0711703101e+02,9.3747793652e+01
7.7010000000e-01,1.0299615264e+02,1.6053355076e+02,1.0469618158e+02,1.1251523096e+02,9.3008703582e+01
